                 t         prod_1         prod_2         prod_3         prod_4         prod_5
11207   897.577254  482285.824515  491612.158135  495408.751611  497062.442339  497978.248013
11208   897.657345  482301.019689  491629.434355  495427.001733  497081.308136  497997.670428
11209   897.737436  482316.214508  491646.710295  495445.251584  497100.173726  498017.092802
11210   897.817527  482331.408972  491663.985954  495463.501165  497119.039108  498036.515136
11211   897.897617  482346.603082  491681.261334  495481.750476  497137.904283  498055.937428
11212   897.977708  482361.796836  491698.536433  495499.999516  497156.769250  498075.359680
11213   898.057799  482376.990237  491715.811253  495518.248286  497175.634009  498094.781890
11214   898.137890  482392.183282  491733.085792  495536.496786  497194.498561  498114.204060
11215   898.217980  482407.375973  491750.360052  495554.745015  497213.362905  498133.626189
11216   898.298071  482422.568310  491767.634032  495572.992975  497232.227042  498153.048276
11217   898.378162  482437.760292  491784.907732  495591.240664  497251.090972  498172.470323
11218   898.458253  482452.951920  491802.181152  495609.488083  497269.954694  498191.892329
11219   898.538343  482468.143193  491819.454293  495627.735232  497288.818209  498211.314294
11220   898.618434  482483.334113  491836.727154  495645.982110  497307.681516  498230.736217
11221   898.698525  482498.524678  491853.999735  495664.228719  497326.544616  498250.158100
11222   898.778616  482513.714889  491871.272037  495682.475058  497345.407509  498269.579943
11223   898.858707  482528.904746  491888.544059  495700.721127  497364.270194  498289.001744
11224   898.938797  482544.094249  491905.815802  495718.966926  497383.132672  498308.423504
11225   899.018888  482559.283398  491923.087265  495737.212455  497401.994943  498327.845223
11226   899.098979  482574.472193  491940.358449  495755.457715  497420.857007  498347.266902
11227   899.179070  482589.660634  491957.629353  495773.702705  497439.718863  498366.688539
11228   899.259160  482604.848722  491974.899978  495791.947425  497458.580512  498386.110136
11229   899.339251  482620.036455  491992.170324  495810.191875  497477.441953  498405.531691
11230   899.419342  482635.223836  492009.440391  495828.436056  497496.303188  498424.953206
11231   899.499433  482650.410862  492026.710178  495846.679967  497515.164215  498444.374680
11232   899.579523  482665.597536  492043.979686  495864.923608  497534.025035  498463.796113
11233   899.659614  482680.783855  492061.248916  495883.166980  497552.885648  498483.217505
11234   899.739705  482695.969822  492078.517866  495901.410083  497571.746054  498502.638856
11235   899.819796  482711.155435  492095.786537  495919.652916  497590.606253  498522.060166
11236   899.899887  482726.340694  492113.054929  495937.895480  497609.466244  498541.481436
11237   899.979977  482741.525601  492130.323042  495956.137774  497628.326029  498560.902665
11238   900.060068  482756.710154  492147.590876  495974.379799  497647.185606  498580.323852
11239   900.140159  482771.894354  492164.858432  495992.621555  497666.044977  498599.744999
11240   900.220250  482787.078201  492182.125708  496010.863042  497684.904140  498619.166105
11241   900.300340  482802.261696  492199.392706  496029.104259  497703.763097  498638.587170
11242   900.380431  482817.444837  492216.659425  496047.345207  497722.621846  498658.008195
11243   900.460522  482832.627625  492233.925865  496065.585886  497741.480389  498677.429178
11244   900.540613  482847.810061  492251.192027  496083.826297  497760.338724  498696.850121
11245   900.620703  482862.992144  492268.457910  496102.066438  497779.196853  498716.271022
11246   900.700794  482878.173874  492285.723515  496120.306310  497798.054774  498735.691883
11247   900.780885  482893.355252  492302.988841  496138.545913  497816.912489  498755.112703
11248   900.860976  482908.536277  492320.253889  496156.785247  497835.769997  498774.533483
11249   900.941067  482923.716949  492337.518658  496175.024312  497854.627298  498793.954221
11250   901.021157  482938.897269  492354.783149  496193.263109  497873.484392  498813.374919
11251   901.101248  482954.077237  492372.047361  496211.501637  497892.341279  498832.795575
11252   901.181339  482969.256852  492389.311296  496229.739896  497911.197960  498852.216191
11253   901.261430  482984.436116  492406.574952  496247.977886  497930.054433  498871.636766
11254   901.341520  482999.615026  492423.838329  496266.215608  497948.910700  498891.057301
11255   901.421611  483014.793585  492441.101429  496284.453061  497967.766760  498910.477794
11256   901.501702  483029.971792  492458.364251  496302.690245  497986.622614  498929.898247
11257   901.581793  483045.149647  492475.626794  496320.927161  498005.478261  498949.318659
11258   901.661883  483060.327149  492492.889059  496339.163808  498024.333701  498968.739030
11259   901.741974  483075.504300  492510.151047  496357.400187  498043.188934  498988.159360
11260   901.822065  483090.681099  492527.412756  496375.636298  498062.043960  499007.579650
11261   901.902156  483105.857546  492544.674188  496393.872140  498080.898780  499026.999899
11262   901.982247  483121.033641  492561.935341  496412.107714  498099.753394  499046.420107
11263   902.062337  483136.209385  492579.196217  496430.343019  498118.607800  499065.840274
11264   902.142428  483151.384777  492596.456815  496448.578057  498137.462001  499085.260400
11265   902.222519  483166.559818  492613.717136  496466.812826  498156.315994  499104.680486
11266   902.302610  483181.734507  492630.977178  496485.047326  498175.169781  499124.100531
11267   902.382700  483196.908844  492648.236943  496503.281559  498194.023362  499143.520535
11268   902.462791  483212.082831  492665.496431  496521.515524  498212.876736  499162.940498
11269   902.542882  483227.256466  492682.755641  496539.749220  498231.729903  499182.360421
11270   902.622973  483242.429749  492700.014573  496557.982649  498250.582864  499201.780303
11271   902.703063  483257.602682  492717.273228  496576.215810  498269.435618  499221.200144
11272   902.783154  483272.775263  492734.531605  496594.448702  498288.288166  499240.619944
11273   902.863245  483287.947493  492751.789705  496612.681327  498307.140508  499260.039704
11274   902.943336  483303.119372  492769.047528  496630.913684  498325.992643  499279.459422
11275   903.023427  483318.290901  492786.305073  496649.145773  498344.844572  499298.879101
11276   903.103517  483333.462078  492803.562341  496667.377594  498363.696294  499318.298738
11277   903.183608  483348.632905  492820.819332  496685.609148  498382.547810  499337.718335
11278   903.263699  483363.803380  492838.076046  496703.840434  498401.399120  499357.137890
11279   903.343790  483378.973505  492855.332482  496722.071452  498420.250223  499376.557406
11280   903.423880  483394.143280  492872.588642  496740.302203  498439.101120  499395.976880
11281   903.503971  483409.312703  492889.844524  496758.532686  498457.951811  499415.396314
11282   903.584062  483424.481776  492907.100129  496776.762902  498476.802295  499434.815707
11283   903.664153  483439.650499  492924.355458  496794.992850  498495.652573  499454.235059
11284   903.744243  483454.818871  492941.610509  496813.222531  498514.502645  499473.654371
11285   903.824334  483469.986893  492958.865284  496831.451944  498533.352511  499493.073642
11286   903.904425  483485.154565  492976.119782  496849.681090  498552.202170  499512.492872
11287   903.984516  483500.321886  492993.374003  496867.909968  498571.051624  499531.912061
11288   904.064607  483515.488857  493010.627947  496886.138580  498589.900871  499551.331210
11289   904.144697  483530.655478  493027.881614  496904.366924  498608.749912  499570.750318
11290   904.224788  483545.821749  493045.135005  496922.595001  498627.598747  499590.169386
11291   904.304879  483560.987670  493062.388119  496940.822810  498646.447375  499609.588412
11292   904.384970  483576.153241  493079.640957  496959.050353  498665.295798  499629.007398
11293   904.465060  483591.318461  493096.893518  496977.277628  498684.144015  499648.426344
11294   904.545151  483606.483333  493114.145802  496995.504637  498702.992025  499667.845248
11295   904.625242  483621.647854  493131.397811  497013.731378  498721.839830  499687.264112
11296   904.705333  483636.812025  493148.649542  497031.957853  498740.687428  499706.682936
11297   904.785423  483651.975847  493165.900998  497050.184060  498759.534820  499726.101718
11298   904.865514  483667.139320  493183.152177  497068.410001  498778.382007  499745.520460
11299   904.945605  483682.302442  493200.403079  497086.635675  498797.228987  499764.939162
11300   905.025696  483697.465216  493217.653706  497104.861082  498816.075762  499784.357822
11301   905.105787  483712.627639  493234.904056  497123.086222  498834.922330  499803.776442
11302   905.185877  483727.789714  493252.154130  497141.311096  498853.768693  499823.195022
11303   905.265968  483742.951439  493269.403928  497159.535703  498872.614850  499842.613560
11304   905.346059  483758.112815  493286.653450  497177.760043  498891.460801  499862.032058
11305   905.426150  483773.273841  493303.902696  497195.984117  498910.306546  499881.450516
11306   905.506240  483788.434519  493321.151665  497214.207924  498929.152085  499900.868933
11307   905.586331  483803.594847  493338.400359  497232.431465  498947.997418  499920.287309
11308   905.666422  483818.754827  493355.648777  497250.654739  498966.842546  499939.705644
11309   905.746513  483833.914457  493372.896919  497268.877747  498985.687467  499959.123939
11310   905.826603  483849.073739  493390.144786  497287.100489  499004.532183  499978.542193
11311   905.906694  483864.232671  493407.392376  497305.322964  499023.376693  499997.960407
11312   905.986785  483879.391255  493424.639691  497323.545172  499042.220998  500017.378580
11313   906.066876  483894.549490  493441.886730  497341.767115  499061.065096  500036.796712
11314   906.146967  483909.707377  493459.133493  497359.988791  499079.908989  500056.214804
11315   906.227057  483924.864914  493476.379981  497378.210201  499098.752677  500075.632855
11316   906.307148  483940.022104  493493.626193  497396.431345  499117.596158  500095.050866
11317   906.387239  483955.178944  493510.872130  497414.652223  499136.439434  500114.468835
11318   906.467330  483970.335437  493528.117791  497432.872835  499155.282505  500133.886765
11319   906.547420  483985.491581  493545.363177  497451.093181  499174.125369  500153.304653
11320   906.627511  484000.647376  493562.608287  497469.313261  499192.968029  500172.722502
11321   906.707602  484015.802823  493579.853122  497487.533075  499211.810482  500192.140309
11322   906.787693  484030.957922  493597.097682  497505.752623  499230.652730  500211.558076
11323   906.867783  484046.112673  493614.341966  497523.971905  499249.494772  500230.975802
11324   906.947874  484061.267076  493631.585976  497542.190921  499268.336609  500250.393488
11325   907.027965  484076.421131  493648.829710  497560.409672  499287.178241  500269.811133
11326   907.108056  484091.574838  493666.073168  497578.628156  499306.019667  500289.228738
11327   907.188147  484106.728197  493683.316352  497596.846376  499324.860887  500308.646301
11328   907.268237  484121.881208  493700.559261  497615.064329  499343.701902  500328.063825
11329   907.348328  484137.033871  493717.801894  497633.282017  499362.542711  500347.481308
11330   907.428419  484152.186186  493735.044253  497651.499439  499381.383316  500366.898750
11331   907.508510  484167.338154  493752.286336  497669.716596  499400.223714  500386.316151
11332   907.588600  484182.489774  493769.528145  497687.933487  499419.063908  500405.733513
11333   907.668691  484197.641047  493786.769679  497706.150113  499437.903895  500425.150833
11334   907.748782  484212.791972  493804.010938  497724.366474  499456.743678  500444.568113
11335   907.828873  484227.942549  493821.251923  497742.582569  499475.583255  500463.985352
11336   907.908963  484243.092779  493838.492632  497760.798398  499494.422627  500483.402551
11337   907.989054  484258.242662  493855.733067  497779.013963  499513.261794  500502.819709
11338   908.069145  484273.392198  493872.973227  497797.229262  499532.100755  500522.236827
11339   908.149236  484288.541386  493890.213113  497815.444296  499550.939511  500541.653904
11340   908.229327  484303.690227  493907.452724  497833.659065  499569.778062  500561.070941
11341   908.309417  484318.838721  493924.692060  497851.873569  499588.616408  500580.487937
11342   908.389508  484333.986868  493941.931122  497870.087808  499607.454548  500599.904892
11343   908.469599  484349.134668  493959.169910  497888.301781  499626.292483  500619.321807
11344   908.549690  484364.282121  493976.408423  497906.515490  499645.130213  500638.738682
11345   908.629780  484379.429227  493993.646662  497924.728934  499663.967738  500658.155516
11346   908.709871  484394.575987  494010.884627  497942.942112  499682.805058  500677.572309
11347   908.789962  484409.722399  494028.122317  497961.155026  499701.642172  500696.989062
11348   908.870053  484424.868465  494045.359733  497979.367675  499720.479082  500716.405774
11349   908.950143  484440.014184  494062.596875  497997.580060  499739.315786  500735.822446
11350   909.030234  484455.159557  494079.833742  498015.792179  499758.152286  500755.239077
11351   909.110325  484470.304583  494097.070336  498034.004034  499776.988580  500774.655668
11352   909.190416  484485.449262  494114.306655  498052.215624  499795.824669  500794.072218
11353   909.270507  484500.593596  494131.542701  498070.426950  499814.660553  500813.488728
11354   909.350597  484515.737582  494148.778472  498088.638011  499833.496232  500832.905197
11355   909.430688  484530.881223  494166.013970  498106.848807  499852.331707  500852.321626
11356   909.510779  484546.024517  494183.249194  498125.059339  499871.166976  500871.738014
11357   909.590870  484561.167465  494200.484143  498143.269607  499890.002040  500891.154362
11358   909.670960  484576.310067  494217.718819  498161.479610  499908.836900  500910.570669
11359   909.751051  484591.452323  494234.953222  498179.689349  499927.671554  500929.986936
11360   909.831142  484606.594233  494252.187350  498197.898823  499946.506004  500949.403162
11361   909.911233  484621.735797  494269.421205  498216.108033  499965.340249  500968.819348
11362   909.991323  484636.877015  494286.654786  498234.316979  499984.174288  500988.235493
11363   910.071414  484652.017887  494303.888093  498252.525660  500003.008123  501007.651598
11364   910.151505  484667.158413  494321.121127  498270.734078  500021.841754  501027.067662
11365   910.231596  484682.298594  494338.353888  498288.942231  500040.675179  501046.483686
11366   910.311687  484697.438428  494355.586375  498307.150120  500059.508400  501065.899669
11367   910.391777  484712.577918  494372.818588  498325.357745  500078.341415  501085.315612
11368   910.471868  484727.717061  494390.050528  498343.565106  500097.174226  501104.731514
11369   910.551959  484742.855860  494407.282195  498361.772204  500116.006833  501124.147376
11370   910.632050  484757.994312  494424.513588  498379.979037  500134.839234  501143.563197
11371   910.712140  484773.132420  494441.744708  498398.185606  500153.671431  501162.978978
11372   910.792231  484788.270182  494458.975555  498416.391912  500172.503424  501182.394718
11373   910.872322  484803.407599  494476.206129  498434.597953  500191.335211  501201.810418
11374   910.952413  484818.544670  494493.436429  498452.803731  500210.166794  501221.226078
11375   911.032504  484833.681397  494510.666457  498471.009246  500228.998172  501240.641697
11376   911.112594  484848.817778  494527.896211  498489.214496  500247.829346  501260.057275
11377   911.192685  484863.953814  494545.125692  498507.419483  500266.660315  501279.472813
11378   911.272776  484879.089505  494562.354901  498525.624206  500285.491080  501298.888311
11379   911.352867  484894.224852  494579.583836  498543.828666  500304.321640  501318.303768
11380   911.432957  484909.359853  494596.812499  498562.032862  500323.151995  501337.719185
11381   911.513048  484924.494510  494614.040888  498580.236795  500341.982146  501357.134561
11382   911.593139  484939.628822  494631.269005  498598.440464  500360.812092  501376.549897
11383   911.673230  484954.762789  494648.496849  498616.643870  500379.641834  501395.965192
11384   911.753320  484969.896412  494665.724420  498634.847013  500398.471372  501415.380447
11385   911.833411  484985.029689  494682.951719  498653.049892  500417.300705  501434.795662
11386   911.913502  485000.162623  494700.178744  498671.252508  500436.129833  501454.210836
11387   911.993593  485015.295212  494717.405498  498689.454861  500454.958757  501473.625970
11388   912.073684  485030.427456  494734.631978  498707.656951  500473.787477  501493.041063
11389   912.153774  485045.559357  494751.858187  498725.858777  500492.615992  501512.456116
11390   912.233865  485060.690912  494769.084122  498744.060340  500511.444303  501531.871128
11391   912.313956  485075.822124  494786.309785  498762.261641  500530.272410  501551.286100
11392   912.394047  485090.952991  494803.535176  498780.462678  500549.100312  501570.701031
11393   912.474137  485106.083515  494820.760295  498798.663452  500567.928010  501590.115922
11394   912.554228  485121.213694  494837.985141  498816.863964  500586.755504  501609.530773
11395   912.634319  485136.343529  494855.209714  498835.064212  500605.582793  501628.945583
11396   912.714410  485151.473020  494872.434016  498853.264198  500624.409878  501648.360353
11397   912.794500  485166.602168  494889.658045  498871.463921  500643.236759  501667.775082
11398   912.874591  485181.730971  494906.881802  498889.663381  500662.063436  501687.189771
11399   912.954682  485196.859431  494924.105287  498907.862578  500680.889908  501706.604420
11400   913.034773  485211.987547  494941.328500  498926.061513  500699.716176  501726.019028
11401   913.114864  485227.115319  494958.551441  498944.260185  500718.542241  501745.433596
11402   913.194954  485242.242748  494975.774110  498962.458594  500737.368100  501764.848123
11403   913.275045  485257.369833  494992.996507  498980.656741  500756.193756  501784.262610
11404   913.355136  485272.496575  495010.218632  498998.854625  500775.019208  501803.677057
11405   913.435227  485287.622973  495027.440485  499017.052247  500793.844455  501823.091463
11406   913.515317  485302.749027  495044.662066  499035.249606  500812.669499  501842.505828
11407   913.595408  485317.874739  495061.883376  499053.446703  500831.494338  501861.920154
11408   913.675499  485333.000107  495079.104414  499071.643538  500850.318974  501881.334439
11409   913.755590  485348.125132  495096.325180  499089.840110  500869.143405  501900.748683
11410   913.835680  485363.249814  495113.545674  499108.036420  500887.967632  501920.162887
11411   913.915771  485378.374152  495130.765897  499126.232468  500906.791656  501939.577051
11412   913.995862  485393.498148  495147.985848  499144.428253  500925.615475  501958.991174
11413   914.075953  485408.621800  495165.205527  499162.623777  500944.439090  501978.405257
11414   914.156044  485423.745110  495182.424935  499180.819038  500963.262502  501997.819300
11415   914.236134  485438.868077  495199.644072  499199.014037  500982.085709  502017.233302
11416   914.316225  485453.990701  495216.862937  499217.208775  501000.908713  502036.647264
11417   914.396316  485469.112982  495234.081531  499235.403250  501019.731512  502056.061186
11418   914.476407  485484.234920  495251.299853  499253.597463  501038.554108  502075.475067
11419   914.556497  485499.356516  495268.517904  499271.791415  501057.376500  502094.888907
11420   914.636588  485514.477769  495285.735684  499289.985104  501076.198688  502114.302708
11421   914.716679  485529.598680  495302.953193  499308.178532  501095.020672  502133.716468
11422   914.796770  485544.719248  495320.170430  499326.371698  501113.842453  502153.130187
11423   914.876860  485559.839474  495337.387396  499344.564602  501132.664030  502172.543867
11424   914.956951  485574.959357  495354.604091  499362.757245  501151.485403  502191.957506
11425   915.037042  485590.078898  495371.820515  499380.949626  501170.306572  502211.371104
11426   915.117133  485605.198097  495389.036668  499399.141745  501189.127537  502230.784662
11427   915.197224  485620.316953  495406.252551  499417.333603  501207.948299  502250.198180
11428   915.277314  485635.435467  495423.468162  499435.525199  501226.768857  502269.611657
11429   915.357405  485650.553640  495440.683502  499453.716534  501245.589211  502289.025095
11430   915.437496  485665.671470  495457.898571  499471.907607  501264.409362  502308.438491
11431   915.517587  485680.788958  495475.113370  499490.098419  501283.229309  502327.851848
11432   915.597677  485695.906105  495492.327898  499508.288969  501302.049052  502347.265164
11433   915.677768  485711.022909  495509.542155  499526.479258  501320.868592  502366.678439
11434   915.757859  485726.139372  495526.756141  499544.669286  501339.687928  502386.091675
11435   915.837950  485741.255493  495543.969857  499562.859053  501358.507060  502405.504870
11436   915.918040  485756.371272  495561.183302  499581.048558  501377.325989  502424.918024
11437   915.998131  485771.486709  495578.396476  499599.237803  501396.144715  502444.331139
11438   916.078222  485786.601805  495595.609380  499617.426786  501414.963237  502463.744213
11439   916.158313  485801.716560  495612.822013  499635.615508  501433.781555  502483.157246
11440   916.238404  485816.830973  495630.034376  499653.803969  501452.599670  502502.570239
11441   916.318494  485831.945044  495647.246469  499671.992169  501471.417582  502521.983192
11442   916.398585  485847.058774  495664.458291  499690.180109  501490.235290  502541.396105
11443   916.478676  485862.172163  495681.669843  499708.367787  501509.052794  502560.808977
11444   916.558767  485877.285211  495698.881124  499726.555204  501527.870095  502580.221809
11445   916.638857  485892.397917  495716.092136  499744.742361  501546.687193  502599.634601
11446   916.718948  485907.510282  495733.302877  499762.929257  501565.504087  502619.047352
11447   916.799039  485922.622307  495750.513348  499781.115892  501584.320778  502638.460063
11448   916.879130  485937.733990  495767.723548  499799.302266  501603.137266  502657.872734
11449   916.959220  485952.845332  495784.933479  499817.488380  501621.953550  502677.285364
11450   917.039311  485967.956333  495802.143140  499835.674233  501640.769631  502696.697954
11451   917.119402  485983.066993  495819.352530  499853.859826  501659.585509  502716.110504
11452   917.199493  485998.177313  495836.561651  499872.045158  501678.401183  502735.523013
11453   917.279584  486013.287292  495853.770502  499890.230229  501697.216654  502754.935482
11454   917.359674  486028.396930  495870.979082  499908.415040  501716.031922  502774.347911
11455   917.439765  486043.506228  495888.187393  499926.599591  501734.846986  502793.760299
11456   917.519856  486058.615185  495905.395435  499944.783881  501753.661848  502813.172647
11457   917.599947  486073.723801  495922.603206  499962.967912  501772.476506  502832.584955
11458   917.680037  486088.832077  495939.810708  499981.151681  501791.290961  502851.997222
11459   917.760128  486103.940012  495957.017940  499999.335191  501810.105213  502871.409450
11460   917.840219  486119.047608  495974.224902  500017.518440  501828.919261  502890.821636
11461   917.920310  486134.154862  495991.431595  500035.701429  501847.733107  502910.233783
11462   918.000400  486149.261777  496008.638018  500053.884159  501866.546749  502929.645889
11463   918.080491  486164.368351  496025.844171  500072.066628  501885.360189  502949.057955
11464   918.160582  486179.474586  496043.050055  500090.248837  501904.173425  502968.469981
11465   918.240673  486194.580480  496060.255670  500108.430786  501922.986458  502987.881966
11466   918.320764  486209.686034  496077.461015  500126.612475  501941.799288  503007.293911
11467   918.400854  486224.791248  496094.666091  500144.793904  501960.611916  503026.705816
11468   918.480945  486239.896123  496111.870898  500162.975073  501979.424340  503046.117680
11469   918.561036  486255.000657  496129.075435  500181.155983  501998.236561  503065.529504
11470   918.641127  486270.104852  496146.279703  500199.336632  502017.048579  503084.941288
11471   918.721217  486285.208707  496163.483702  500217.517022  502035.860394  503104.353032
11472   918.801308  486300.312222  496180.687431  500235.697153  502054.672007  503123.764735
11473   918.881399  486315.415398  496197.890892  500253.877023  502073.483416  503143.176398
11474   918.961490  486330.518234  496215.094083  500272.056635  502092.294622  503162.588021
11475   919.041580  486345.620730  496232.297006  500290.235986  502111.105626  503181.999603
11476   919.121671  486360.722887  496249.499659  500308.415078  502129.916427  503201.411145
11477   919.201762  486375.824705  496266.702044  500326.593911  502148.727025  503220.822647
11478   919.281853  486390.926183  496283.904159  500344.772484  502167.537420  503240.234108
11479   919.361944  486406.027322  496301.106006  500362.950797  502186.347612  503259.645530
11480   919.442034  486421.128122  496318.307583  500381.128852  502205.157601  503279.056911
11481   919.522125  486436.228582  496335.508892  500399.306647  502223.967388  503298.468251
11482   919.602216  486451.328703  496352.709932  500417.484182  502242.776972  503317.879552
11483   919.682307  486466.428486  496369.910704  500435.661459  502261.586353  503337.290812
11484   919.762397  486481.527929  496387.111207  500453.838476  502280.395531  503356.702032
11485   919.842488  486496.627033  496404.311441  500472.015235  502299.204507  503376.113211
11486   919.922579  486511.725799  496421.511406  500490.191734  502318.013280  503395.524350
11487   920.002670  486526.824225  496438.711103  500508.367974  502336.821850  503414.935449
11488   920.082760  486541.922313  496455.910531  500526.543955  502355.630218  503434.346508
11489   920.162851  486557.020062  496473.109691  500544.719677  502374.438383  503453.757527
11490   920.242942  486572.117472  496490.308583  500562.895140  502393.246345  503473.168505
11491   920.323033  486587.214544  496507.507206  500581.070344  502412.054105  503492.579443
11492   920.403124  486602.311277  496524.705560  500599.245290  502430.861662  503511.990340
11493   920.483214  486617.407672  496541.903647  500617.419976  502449.669016  503531.401198
11494   920.563305  486632.503728  496559.101465  500635.594404  502468.476168  503550.812015
11495   920.643396  486647.599445  496576.299015  500653.768573  502487.283118  503570.222792
11496   920.723487  486662.694825  496593.496296  500671.942484  502506.089865  503589.633528
11497   920.803577  486677.789866  496610.693310  500690.116135  502524.896409  503609.044225
11498   920.883668  486692.884569  496627.890055  500708.289529  502543.702751  503628.454881
11499   920.963759  486707.978933  496645.086532  500726.462663  502562.508891  503647.865497
11500   921.043850  486723.072960  496662.282741  500744.635540  502581.314828  503667.276072
11501   921.123940  486738.166648  496679.478682  500762.808157  502600.120562  503686.686608
11502   921.204031  486753.259998  496696.674355  500780.980516  502618.926094  503706.097103
11503   921.284122  486768.353011  496713.869761  500799.152617  502637.731424  503725.507557
11504   921.364213  486783.445685  496731.064898  500817.324460  502656.536551  503744.917972
11505   921.444304  486798.538022  496748.259768  500835.496044  502675.341476  503764.328346
11506   921.524394  486813.630020  496765.454369  500853.667370  502694.146199  503783.738680
11507   921.604485  486828.721681  496782.648703  500871.838438  502712.950719  503803.148974
11508   921.684576  486843.813005  496799.842769  500890.009248  502731.755037  503822.559227
11509   921.764667  486858.903990  496817.036568  500908.179799  502750.559153  503841.969441
11510   921.844757  486873.994639  496834.230098  500926.350092  502769.363067  503861.379614
11511   921.924848  486889.084949  496851.423362  500944.520128  502788.166778  503880.789746
11512   922.004939  486904.174922  496868.616357  500962.689905  502806.970287  503900.199839
11513   922.085030  486919.264558  496885.809085  500980.859425  502825.773593  503919.609891
11514   922.165120  486934.353856  496903.001546  500999.028686  502844.576698  503939.019903
11515   922.245211  486949.442817  496920.193739  501017.197690  502863.379600  503958.429875
11516   922.325302  486964.531441  496937.385665  501035.366435  502882.182300  503977.839806
11517   922.405393  486979.619727  496954.577323  501053.534923  502900.984798  503997.249698
11518   922.485484  486994.707677  496971.768714  501071.703154  502919.787094  504016.659549
11519   922.565574  487009.795289  496988.959838  501089.871126  502938.589187  504036.069360
11520   922.645665  487024.882564  497006.150694  501108.038841  502957.391079  504055.479130
11521   922.725756  487039.969502  497023.341283  501126.206298  502976.192768  504074.888860
11522   922.805847  487055.056104  497040.531605  501144.373498  502994.994256  504094.298550
11523   922.885937  487070.142368  497057.721660  501162.540440  503013.795541  504113.708200
11524   922.966028  487085.228296  497074.911448  501180.707125  503032.596624  504133.117810
11525   923.046119  487100.313887  497092.100969  501198.873552  503051.397505  504152.527379
11526   923.126210  487115.399141  497109.290223  501217.039722  503070.198185  504171.936908
11527   923.206300  487130.484058  497126.479209  501235.205634  503088.998662  504191.346397
11528   923.286391  487145.568639  497143.667929  501253.371289  503107.798937  504210.755846
11529   923.366482  487160.652884  497160.856382  501271.536687  503126.599010  504230.165254
11530   923.446573  487175.736792  497178.044568  501289.701828  503145.398882  504249.574622
11531   923.526664  487190.820363  497195.232487  501307.866711  503164.198551  504268.983950
11532   923.606754  487205.903598  497212.420140  501326.031338  503182.998019  504288.393238
11533   923.686845  487220.986497  497229.607525  501344.195707  503201.797284  504307.802486
11534   923.766936  487236.069059  497246.794644  501362.359819  503220.596348  504327.211693
11535   923.847027  487251.151285  497263.981496  501380.523674  503239.395210  504346.620860
11536   923.927117  487266.233176  497281.168082  501398.687272  503258.193870  504366.029987
11537   924.007208  487281.314730  497298.354401  501416.850613  503276.992328  504385.439073
11538   924.087299  487296.395947  497315.540454  501435.013697  503295.790585  504404.848119
11539   924.167390  487311.476829  497332.726240  501453.176525  503314.588639  504424.257125
11540   924.247480  487326.557375  497349.911759  501471.339095  503333.386492  504443.666091
11541   924.327571  487341.637585  497367.097012  501489.501409  503352.184144  504463.075017
11542   924.407662  487356.717460  497384.281999  501507.663466  503370.981593  504482.483902
11543   924.487753  487371.796998  497401.466719  501525.825267  503389.778841  504501.892748
11544   924.567844  487386.876201  497418.651173  501543.986811  503408.575887  504521.301553
11545   924.647934  487401.955068  497435.835361  501562.148098  503427.372731  504540.710317
11546   924.728025  487417.033599  497453.019282  501580.309128  503446.169374  504560.119042
11547   924.808116  487432.111795  497470.202938  501598.469902  503464.965815  504579.527726
11548   924.888207  487447.189656  497487.386327  501616.630420  503483.762054  504598.936370
11549   924.968297  487462.267181  497504.569450  501634.790681  503502.558092  504618.344974
11550   925.048388  487477.344370  497521.752307  501652.950686  503521.353928  504637.753538
11551   925.128479  487492.421224  497538.934898  501671.110435  503540.149562  504657.162061
11552   925.208570  487507.497743  497556.117223  501689.269927  503558.944995  504676.570544
11553   925.288660  487522.573927  497573.299282  501707.429163  503577.740227  504695.978987
11554   925.368751  487537.649776  497590.481075  501725.588143  503596.535257  504715.387390
11555   925.448842  487552.725289  497607.662602  501743.746866  503615.330085  504734.795752
11556   925.528933  487567.800467  497624.843863  501761.905334  503634.124712  504754.204075
11557   925.609024  487582.875310  497642.024859  501780.063545  503652.919138  504773.612357
11558   925.689114  487597.949819  497659.205588  501798.221501  503671.713362  504793.020599
11559   925.769205  487613.023992  497676.386052  501816.379200  503690.507384  504812.428800
11560   925.849296  487628.097831  497693.566251  501834.536643  503709.301205  504831.836962
11561   925.929387  487643.171334  497710.746183  501852.693831  503728.094825  504851.245083
11562   926.009477  487658.244503  497727.925850  501870.850762  503746.888243  504870.653164
11563   926.089568  487673.317338  497745.105252  501889.007438  503765.681460  504890.061205
11564   926.169659  487688.389837  497762.284388  501907.163858  503784.474476  504909.469205
11565   926.249750  487703.462003  497779.463258  501925.320023  503803.267290  504928.877165
11566   926.329840  487718.533833  497796.641863  501943.475931  503822.059903  504948.285086
11567   926.409931  487733.605329  497813.820203  501961.631584  503840.852315  504967.692966
11568   926.490022  487748.676491  497830.998277  501979.786981  503859.644525  504987.100805
11569   926.570113  487763.747318  497848.176086  501997.942123  503878.436534  505006.508605
11570   926.650204  487778.817811  497865.353629  502016.097009  503897.228342  505025.916364
11571   926.730294  487793.887970  497882.530907  502034.251640  503916.019948  505045.324083
11572   926.810385  487808.957794  497899.707920  502052.406016  503934.811354  505064.731762
11573   926.890476  487824.027285  497916.884668  502070.560136  503953.602558  505084.139401
