               t         prod_1         prod_2         prod_3         prod_4
7960  637.628906  433681.375000  434607.125000  434617.656250  434616.750000
7961  637.709045  433700.250000  434627.406250  434637.937500  434637.000000
7962  637.789124  433719.062500  434647.562500  434658.093750  434657.187500
7963  637.869202  433737.875000  434667.750000  434678.312500  434677.375000
7964  637.949341  433756.750000  434687.906250  434698.468750  434697.562500
7965  638.029419  433775.500000  434708.031250  434718.625000  434717.687500
7966  638.109558  433794.343750  434728.093750  434738.750000  434737.843750
7967  638.189636  433813.156250  434748.156250  434758.843750  434757.968750
7968  638.269775  433831.937500  434768.187500  434778.937500  434778.062500
7969  638.349854  433850.687500  434788.187500  434799.000000  434798.125000
7970  638.429932  433869.437500  434808.187500  434819.031250  434818.156250
7971  638.510071  433888.187500  434828.156250  434839.093750  434838.125000
7972  638.590149  433906.937500  434848.093750  434859.125000  434858.156250
7973  638.670288  433925.656250  434868.031250  434879.093750  434878.093750
7974  638.750366  433944.406250  434887.937500  434899.062500  434898.125000
7975  638.830505  433963.156250  434907.875000  434919.031250  434918.093750
7976  638.910583  433981.937500  434927.812500  434939.000000  434938.031250
7977  638.990662  434000.656250  434947.718750  434958.906250  434957.937500
7978  639.070801  434019.406250  434967.625000  434978.843750  434977.843750
7979  639.150879  434038.156250  434987.437500  434998.750000  434997.750000
7980  639.231018  434056.843750  435007.281250  435018.593750  435017.625000
7981  639.311096  434075.531250  435027.125000  435038.468750  435037.500000
7982  639.391235  434094.218750  435046.906250  435058.312500  435057.375000
7983  639.471313  434112.875000  435066.718750  435078.187500  435077.218750
7984  639.551392  434131.562500  435086.593750  435098.031250  435097.000000
7985  639.631531  434150.218750  435106.406250  435117.906250  435116.875000
7986  639.711609  434168.906250  435126.187500  435137.718750  435136.687500
7987  639.791748  434187.593750  435145.968750  435157.531250  435156.500000
7988  639.871826  434206.187500  435165.750000  435177.312500  435176.312500
7989  639.951904  434224.843750  435185.531250  435197.156250  435196.156250
7990  640.032043  434243.531250  435205.312500  435216.937500  435215.937500
7991  640.112122  434262.187500  435225.062500  435236.750000  435235.750000
7992  640.192261  434280.812500  435244.843750  435256.531250  435255.593750
7993  640.272339  434299.468750  435264.562500  435276.312500  435275.375000
7994  640.352478  434318.125000  435284.281250  435296.031250  435295.156250
7995  640.432556  434336.750000  435304.000000  435315.812500  435314.937500
7996  640.512634  434355.343750  435323.718750  435335.562500  435334.687500
7997  640.592773  434373.968750  435343.406250  435355.312500  435354.437500
7998  640.672852  434392.625000  435363.125000  435375.062500  435374.218750
7999  640.752991  434411.281250  435382.843750  435394.843750  435393.937500
8000  640.833069  434429.937500  435402.562500  435414.531250  435413.718750
8001  640.913208  434448.625000  435422.250000  435434.281250  435433.468750
8002  640.993286  434467.281250  435441.968750  435454.000000  435453.156250
8003  641.073364  434485.875000  435461.656250  435473.750000  435472.906250
8004  641.153503  434504.562500  435481.312500  435493.500000  435492.656250
8005  641.233582  434523.156250  435501.031250  435513.187500  435512.375000
8006  641.313721  434541.812500  435520.718750  435532.906250  435532.093750
8007  641.393799  434560.406250  435540.375000  435552.625000  435551.843750
8008  641.473938  434579.031250  435560.031250  435572.343750  435571.562500
8009  641.554016  434597.656250  435579.656250  435592.062500  435591.281250
8010  641.634094  434616.250000  435599.375000  435611.781250  435611.000000
8011  641.714233  434634.937500  435619.031250  435631.468750  435630.687500
8012  641.794312  434653.500000  435638.656250  435651.187500  435650.375000
8013  641.874451  434672.125000  435658.312500  435670.875000  435670.031250
8014  641.954529  434690.750000  435677.968750  435690.531250  435689.718750
8015  642.034668  434709.312500  435697.593750  435710.187500  435709.406250
8016  642.114746  434727.968750  435717.250000  435729.906250  435729.062500
8017  642.194824  434746.562500  435736.875000  435749.593750  435748.750000
8018  642.274963  434765.125000  435756.468750  435769.343750  435768.468750
8019  642.355042  434783.718750  435776.093750  435789.000000  435788.156250
8020  642.435181  434802.343750  435795.750000  435808.656250  435807.812500
8021  642.515259  434820.906250  435815.375000  435828.312500  435827.468750
8022  642.595398  434839.500000  435835.031250  435848.031250  435847.187500
8023  642.675476  434858.062500  435854.718750  435867.687500  435866.843750
8024  642.755554  434876.687500  435874.281250  435887.343750  435886.468750
8025  642.835693  434895.281250  435893.906250  435907.000000  435906.125000
8026  642.915771  434913.812500  435913.562500  435926.625000  435925.781250
8027  642.995911  434932.406250  435933.156250  435946.281250  435945.437500
8028  643.075989  434951.000000  435952.781250  435965.968750  435965.125000
8029  643.156128  434969.625000  435972.375000  435985.625000  435984.812500
8030  643.236206  434988.156250  435992.000000  436005.312500  436004.406250
8031  643.316284  435006.750000  436011.656250  436025.000000  436024.125000
8032  643.396423  435025.312500  436031.281250  436044.656250  436043.812500
8033  643.476501  435043.906250  436050.875000  436064.312500  436063.468750
8034  643.556641  435062.437500  436070.500000  436083.937500  436083.187500
8035  643.636719  435081.031250  436090.062500  436103.593750  436102.843750
8036  643.716858  435099.562500  436109.687500  436123.250000  436122.500000
8037  643.796936  435118.156250  436129.281250  436142.937500  436142.156250
8038  643.877014  435136.718750  436148.875000  436162.531250  436161.812500
8039  643.957153  435155.250000  436168.500000  436182.187500  436181.437500
8040  644.037231  435173.843750  436188.093750  436201.875000  436201.093750
8041  644.117371  435192.375000  436207.750000  436221.468750  436220.750000
8042  644.197449  435211.000000  436227.343750  436241.156250  436240.375000
8043  644.277588  435229.500000  436246.906250  436260.750000  436260.031250
8044  644.357666  435248.062500  436266.531250  436280.437500  436279.718750
8045  644.437744  435266.625000  436286.125000  436300.093750  436299.312500
8046  644.517883  435285.156250  436305.781250  436319.750000  436318.968750
8047  644.597961  435303.750000  436325.437500  436339.406250  436338.656250
8048  644.678101  435322.312500  436345.000000  436359.093750  436358.250000
8049  644.758179  435340.843750  436364.625000  436378.718750  436377.968750
8050  644.838257  435359.406250  436384.218750  436398.343750  436397.593750
8051  644.918396  435378.000000  436403.843750  436418.000000  436417.250000
8052  644.998474  435396.500000  436423.406250  436437.625000  436436.906250
8053  645.078613  435415.093750  436443.031250  436457.281250  436456.562500
8054  645.158691  435433.656250  436462.656250  436476.906250  436476.187500
8055  645.238831  435452.156250  436482.218750  436496.531250  436495.843750
8056  645.318909  435470.718750  436501.843750  436516.187500  436515.468750
8057  645.398987  435489.250000  436521.437500  436535.843750  436535.093750
8058  645.479126  435507.812500  436541.000000  436555.500000  436554.718750
8059  645.559204  435526.406250  436560.593750  436575.125000  436574.343750
8060  645.639343  435545.031250  436580.187500  436594.781250  436594.000000
8061  645.719421  435563.593750  436599.781250  436614.406250  436613.593750
8062  645.799561  435582.156250  436619.406250  436634.062500  436633.218750
8063  645.879639  435600.687500  436638.968750  436653.718750  436652.843750
8064  645.959717  435619.187500  436658.625000  436673.406250  436672.468750
8065  646.039856  435637.718750  436678.187500  436693.000000  436692.125000
8066  646.119934  435656.250000  436697.781250  436712.656250  436711.781250
8067  646.200073  435674.812500  436717.343750  436732.343750  436731.375000
8068  646.280151  435693.343750  436736.937500  436751.937500  436751.031250
8069  646.360291  435711.843750  436756.562500  436771.625000  436770.656250
8070  646.440369  435730.375000  436776.125000  436791.281250  436790.343750
8071  646.520447  435748.906250  436795.718750  436810.906250  436809.968750
8072  646.600586  435767.468750  436815.343750  436830.500000  436829.625000
8073  646.680664  435785.968750  436834.968750  436850.218750  436849.218750
8074  646.760803  435804.500000  436854.531250  436869.843750  436868.875000
8075  646.840881  435823.031250  436874.125000  436889.531250  436888.531250
8076  646.921021  435841.562500  436893.750000  436909.156250  436908.156250
8077  647.001099  435860.125000  436913.312500  436928.812500  436927.812500
8078  647.081177  435878.656250  436932.906250  436948.437500  436947.437500
8079  647.161316  435897.218750  436952.468750  436968.000000  436967.062500
8080  647.241394  435915.781250  436972.125000  436987.687500  436986.687500
8081  647.321533  435934.343750  436991.718750  437007.281250  437006.343750
8082  647.401611  435952.875000  437011.250000  437026.906250  437025.968750
8083  647.481750  435971.437500  437030.843750  437046.531250  437045.625000
8084  647.561829  435989.968750  437050.468750  437066.156250  437065.250000
8085  647.641907  436008.593750  437070.031250  437085.781250  437084.906250
8086  647.722046  436027.093750  437089.656250  437105.406250  437104.531250
8087  647.802124  436045.593750  437109.250000  437125.031250  437124.125000
8088  647.882263  436064.156250  437128.937500  437144.625000  437143.812500
8089  647.962341  436082.687500  437148.468750  437164.250000  437163.406250
8090  648.042480  436101.187500  437168.093750  437183.843750  437183.031250
8091  648.122559  436119.687500  437187.750000  437203.500000  437202.656250
8092  648.202637  436138.187500  437207.375000  437223.125000  437222.281250
8093  648.282776  436156.687500  437226.968750  437242.750000  437241.843750
8094  648.362854  436175.281250  437246.500000  437262.375000  437261.531250
8095  648.442993  436193.781250  437266.125000  437281.937500  437281.125000
8096  648.523071  436212.312500  437285.656250  437301.593750  437300.812500
8097  648.603210  436230.812500  437305.250000  437321.218750  437320.406250
8098  648.683289  436249.343750  437324.812500  437340.843750  437340.000000
8099  648.763367  436267.843750  437344.500000  437360.468750  437359.625000
8100  648.843506  436286.343750  437364.062500  437380.093750  437379.250000
8101  648.923584  436304.875000  437383.656250  437399.750000  437398.906250
8102  649.003723  436323.375000  437403.218750  437419.406250  437418.531250
8103  649.083801  436341.875000  437422.812500  437439.062500  437438.156250
8104  649.163879  436360.437500  437442.437500  437458.687500  437457.750000
8105  649.244019  436378.968750  437462.000000  437478.312500  437477.437500
8106  649.324097  436397.468750  437481.593750  437497.875000  437497.031250
8107  649.404236  436415.968750  437501.156250  437517.500000  437516.687500
8108  649.484314  436434.500000  437520.718750  437537.125000  437536.281250
8109  649.564453  436453.000000  437540.281250  437556.750000  437555.906250
8110  649.644531  436471.500000  437559.812500  437576.375000  437575.593750
8111  649.724609  436490.000000  437579.406250  437596.000000  437595.218750
8112  649.804749  436508.531250  437599.000000  437615.562500  437614.843750
8113  649.884827  436527.093750  437618.593750  437635.187500  437634.468750
8114  649.964966  436545.593750  437638.156250  437654.843750  437654.093750
8115  650.045044  436564.031250  437657.687500  437674.437500  437673.718750
8116  650.125183  436582.531250  437677.281250  437694.031250  437693.312500
8117  650.205261  436601.031250  437696.875000  437713.656250  437713.000000
8118  650.285339  436619.531250  437716.500000  437733.312500  437732.593750
8119  650.365479  436638.062500  437736.093750  437752.937500  437752.281250
8120  650.445557  436656.625000  437755.625000  437772.531250  437771.875000
8121  650.525696  436675.125000  437775.218750  437792.093750  437791.500000
8122  650.605774  436693.656250  437794.750000  437811.781250  437811.156250
8123  650.685913  436712.156250  437814.375000  437831.437500  437830.781250
8124  650.765991  436730.656250  437833.937500  437851.062500  437850.406250
8125  650.846069  436749.156250  437853.500000  437870.656250  437870.031250
8126  650.926208  436767.656250  437873.031250  437890.250000  437889.687500
8127  651.006287  436786.093750  437892.656250  437909.843750  437909.312500
8128  651.086426  436804.593750  437912.187500  437929.531250  437928.875000
8129  651.166504  436823.093750  437931.781250  437949.156250  437948.468750
8130  651.246643  436841.593750  437951.343750  437968.781250  437968.125000
8131  651.326721  436860.093750  437970.906250  437988.437500  437987.750000
8132  651.406799  436878.593750  437990.468750  438008.062500  438007.375000
8133  651.486938  436897.156250  438010.000000  438027.718750  438027.000000
8134  651.567017  436915.593750  438029.593750  438047.281250  438046.625000
8135  651.647156  436934.125000  438049.187500  438066.906250  438066.218750
8136  651.727234  436952.593750  438068.750000  438086.562500  438085.843750
8137  651.807373  436971.125000  438088.343750  438106.187500  438105.437500
8138  651.887451  436989.625000  438107.906250  438125.812500  438125.062500
8139  651.967529  437008.093750  438127.500000  438145.437500  438144.656250
8140  652.047668  437026.593750  438147.031250  438165.062500  438164.281250
8141  652.127747  437045.093750  438166.656250  438184.625000  438183.937500
8142  652.207886  437063.593750  438186.250000  438204.281250  438203.562500
8143  652.287964  437082.093750  438205.781250  438223.906250  438223.218750
8144  652.368103  437100.625000  438225.406250  438243.531250  438242.843750
8145  652.448181  437119.125000  438244.968750  438263.156250  438262.437500
8146  652.528259  437137.625000  438264.531250  438282.781250  438282.062500
8147  652.608398  437156.156250  438284.093750  438302.406250  438301.687500
8148  652.688477  437174.656250  438303.625000  438322.000000  438321.250000
8149  652.768616  437193.156250  438323.187500  438341.625000  438340.875000
8150  652.848694  437211.625000  438342.750000  438361.281250  438360.500000
8151  652.928833  437230.156250  438362.281250  438380.875000  438380.125000
8152  653.008911  437248.625000  438381.875000  438400.468750  438399.750000
8153  653.088989  437267.093750  438401.406250  438420.062500  438419.312500
8154  653.169128  437285.593750  438421.000000  438439.656250  438438.937500
8155  653.249207  437304.031250  438440.531250  438459.312500  438458.562500
8156  653.329346  437322.593750  438460.125000  438478.968750  438478.187500
8157  653.409424  437341.031250  438479.656250  438498.593750  438497.812500
8158  653.489563  437359.500000  438499.250000  438518.250000  438517.343750
8159  653.569641  437378.031250  438518.843750  438537.875000  438536.906250
8160  653.649719  437396.500000  438538.406250  438557.500000  438556.531250
8161  653.729858  437414.968750  438557.937500  438577.125000  438576.156250
8162  653.809937  437433.468750  438577.531250  438596.750000  438595.750000
8163  653.890076  437451.968750  438597.093750  438616.375000  438615.312500
8164  653.970154  437470.406250  438616.687500  438635.937500  438634.937500
8165  654.050232  437488.968750  438636.218750  438655.562500  438654.562500
8166  654.130371  437507.437500  438655.812500  438675.187500  438674.187500
8167  654.210449  437525.906250  438675.375000  438694.812500  438693.812500
8168  654.290588  437544.375000  438694.906250  438714.375000  438713.468750
8169  654.370667  437562.875000  438714.468750  438734.000000  438733.031250
8170  654.450806  437581.375000  438734.000000  438753.625000  438752.656250
8171  654.530884  437599.875000  438753.593750  438773.281250  438772.312500
8172  654.610962  437618.312500  438773.125000  438792.875000  438791.937500
8173  654.691101  437636.781250  438792.750000  438812.531250  438811.531250
8174  654.771179  437655.281250  438812.281250  438832.156250  438831.093750
8175  654.851318  437673.781250  438831.875000  438851.750000  438850.718750
8176  654.931396  437692.218750  438851.406250  438871.312500  438870.312500
8177  655.011536  437710.656250  438870.937500  438890.937500  438889.937500
8178  655.091614  437729.125000  438890.562500  438910.531250  438909.531250
8179  655.171692  437747.593750  438910.093750  438930.156250  438929.156250
8180  655.251831  437766.031250  438929.687500  438949.781250  438948.812500
8181  655.331909  437784.500000  438949.218750  438969.375000  438968.406250
8182  655.412048  437803.000000  438968.750000  438989.000000  438988.031250
8183  655.492126  437821.468750  438988.343750  439008.593750  439007.656250
8184  655.572266  437839.968750  439007.875000  439028.187500  439027.218750
8185  655.652344  437858.406250  439027.468750  439047.812500  439046.875000
8186  655.732422  437876.875000  439047.000000  439067.437500  439066.500000
8187  655.812561  437895.343750  439066.593750  439087.000000  439086.125000
8188  655.892639  437913.781250  439086.125000  439106.625000  439105.718750
8189  655.972778  437932.250000  439105.656250  439126.250000  439125.406250
8190  656.052856  437950.750000  439125.218750  439145.812500  439145.031250
8191  656.132996  437969.218750  439144.781250  439165.500000  439164.656250
8192  656.213074  437987.718750  439164.312500  439185.093750  439184.312500
8193  656.293152  438006.125000  439183.875000  439204.718750  439203.875000
8194  656.373291  438024.625000  439203.437500  439224.343750  439223.468750
8195  656.453369  438043.031250  439223.031250  439243.968750  439243.125000
8196  656.533508  438061.500000  439242.593750  439263.593750  439262.750000
8197  656.613586  438079.968750  439262.156250  439283.250000  439282.375000
8198  656.693726  438098.437500  439281.687500  439302.906250  439302.031250
8199  656.773804  438116.843750  439301.218750  439322.500000  439321.656250
8200  656.853882  438135.343750  439320.812500  439342.125000  439341.281250
8201  656.934021  438153.812500  439340.468750  439361.718750  439360.875000
8202  657.014099  438172.312500  439360.000000  439381.343750  439380.562500
8203  657.094238  438190.750000  439379.593750  439400.937500  439400.156250
8204  657.174316  438209.218750  439399.125000  439420.562500  439419.781250
8205  657.254456  438227.687500  439418.718750  439440.156250  439439.406250
8206  657.334534  438246.093750  439438.281250  439459.843750  439459.031250
8207  657.414612  438264.531250  439457.843750  439479.406250  439478.625000
8208  657.494751  438282.968750  439477.343750  439499.031250  439498.218750
8209  657.574829  438301.468750  439496.906250  439518.656250  439517.812500
8210  657.654968  438319.906250  439516.437500  439538.218750  439537.468750
8211  657.735046  438338.343750  439536.000000  439557.812500  439557.062500
8212  657.815186  438356.812500  439555.625000  439577.468750  439576.625000
8213  657.895264  438375.218750  439575.187500  439597.062500  439596.250000
8214  657.975342  438393.687500  439594.718750  439616.687500  439615.875000
8215  658.055481  438412.156250  439614.312500  439636.250000  439635.500000
8216  658.135559  438430.562500  439633.843750  439655.875000  439655.031250
8217  658.215698  438449.031250  439653.437500  439675.500000  439674.687500
8218  658.295776  438467.500000  439672.968750  439695.125000  439694.281250
8219  658.375916  438486.000000  439692.562500  439714.750000  439713.906250
8220  658.455994  438504.406250  439712.125000  439734.343750  439733.500000
8221  658.536072  438522.875000  439731.687500  439753.968750  439753.125000
8222  658.616211  438541.312500  439751.250000  439773.593750  439772.750000
8223  658.696289  438559.781250  439770.781250  439793.187500  439792.375000
8224  658.776428  438578.187500  439790.375000  439812.781250  439812.062500
8225  658.856506  438596.625000  439809.906250  439832.406250  439831.687500
8226  658.936584  438615.093750  439829.468750  439852.031250  439851.281250
8227  659.016724  438633.500000  439849.000000  439871.625000  439870.843750
8228  659.096802  438651.968750  439868.531250  439891.250000  439890.468750
8229  659.176941  438670.375000  439888.062500  439910.843750  439910.093750
8230  659.257019  438688.781250  439907.625000  439930.468750  439929.718750
8231  659.337158  438707.218750  439927.156250  439950.062500  439949.343750
8232  659.417236  438725.625000  439946.687500  439969.687500  439968.968750
8233  659.497314  438744.093750  439966.281250  439989.312500  439988.531250
8234  659.577454  438762.500000  439985.812500  440008.875000  440008.156250
8235  659.657532  438780.937500  440005.343750  440028.500000  440027.750000
8236  659.737671  438799.375000  440024.906250  440048.093750  440047.343750
8237  659.817749  438817.812500  440044.468750  440067.750000  440066.937500
8238  659.897888  438836.218750  440063.968750  440087.375000  440086.562500
8239  659.977966  438854.656250  440083.562500  440106.937500  440106.187500
8240  660.058044  438873.062500  440103.093750  440126.562500  440125.812500
8241  660.138184  438891.531250  440122.625000  440146.187500  440145.406250
8242  660.218262  438909.937500  440142.187500  440165.750000  440165.000000
8243  660.298401  438928.406250  440161.718750  440185.375000  440184.593750
8244  660.378479  438946.812500  440181.312500  440205.000000  440204.187500
8245  660.458618  438965.281250  440200.843750  440224.593750  440223.812500
8246  660.538696  438983.687500  440220.375000  440244.187500  440243.437500
8247  660.618774  439002.125000  440239.968750  440263.781250  440263.031250
8248  660.698914  439020.500000  440259.500000  440283.375000  440282.656250
8249  660.778992  439038.968750  440279.031250  440302.937500  440302.250000
8250  660.859131  439057.375000  440298.625000  440322.531250  440321.875000
8251  660.939209  439075.781250  440318.156250  440342.093750  440341.531250
8252  661.019348  439094.250000  440337.687500  440361.718750  440361.156250
8253  661.099426  439112.687500  440357.250000  440381.343750  440380.750000
8254  661.179504  439131.062500  440376.812500  440400.937500  440400.312500
8255  661.259644  439149.468750  440396.375000  440420.500000  440419.937500
8256  661.339722  439167.937500  440415.937500  440440.093750  440439.593750
8257  661.419861  439186.343750  440435.468750  440459.656250  440459.187500
8258  661.499939  439204.812500  440455.031250  440479.281250  440478.812500
8259  661.580078  439223.281250  440474.562500  440498.875000  440498.437500
8260  661.660156  439241.687500  440494.093750  440518.500000  440518.031250
8261  661.740234  439260.156250  440513.687500  440538.156250  440537.625000
8262  661.820374  439278.593750  440533.187500  440557.718750  440557.250000
8263  661.900452  439297.062500  440552.718750  440577.312500  440576.875000
8264  661.980591  439315.468750  440572.250000  440596.875000  440596.531250
8265  662.060669  439333.906250  440591.812500  440616.468750  440616.156250
8266  662.140808  439352.312500  440611.375000  440636.062500  440635.781250
8267  662.220886  439370.687500  440630.875000  440655.718750  440655.375000
8268  662.300964  439389.156250  440650.437500  440675.250000  440674.968750
8269  662.381104  439407.562500  440669.968750  440694.875000  440694.593750
8270  662.461182  439425.968750  440689.468750  440714.500000  440714.218750
8271  662.541321  439444.375000  440709.000000  440734.062500  440733.781250
8272  662.621399  439462.843750  440728.531250  440753.718750  440753.437500
8273  662.701538  439481.250000  440748.031250  440773.312500  440773.062500
8274  662.781616  439499.625000  440767.593750  440792.937500  440792.656250
8275  662.861694  439518.062500  440787.125000  440812.562500  440812.281250
8276  662.941833  439536.437500  440806.656250  440832.125000  440831.843750
8277  663.021912  439554.843750  440826.218750  440851.750000  440851.468750
8278  663.102051  439573.281250  440845.718750  440871.343750  440871.093750
8279  663.182129  439591.687500  440865.250000  440890.937500  440890.718750
8280  663.262268  439610.062500  440884.781250  440910.531250  440910.343750
8281  663.342346  439628.531250  440904.312500  440930.156250  440930.000000
8282  663.422424  439646.906250  440923.906250  440949.781250  440949.562500
8283  663.502563  439665.312500  440943.437500  440969.343750  440969.125000
8284  663.582642  439683.687500  440963.031250  440988.937500  440988.781250
8285  663.662781  439702.125000  440982.562500  441008.562500  441008.406250
8286  663.742859  439720.500000  441002.093750  441028.187500  441028.000000
8287  663.822937  439738.906250  441021.593750  441047.781250  441047.625000
8288  663.903076  439757.343750  441041.187500  441067.375000  441067.250000
8289  663.983154  439775.750000  441060.718750  441087.000000  441086.875000
8290  664.063293  439794.125000  441080.281250  441106.625000  441106.500000
8291  664.143372  439812.562500  441099.812500  441126.187500  441126.125000
8292  664.223511  439830.937500  441119.375000  441145.812500  441145.750000
8293  664.303589  439849.312500  441138.937500  441165.437500  441165.312500
8294  664.383667  439867.718750  441158.468750  441185.000000  441184.906250
8295  664.463806  439886.125000  441177.968750  441204.625000  441204.500000
8296  664.543884  439904.531250  441197.562500  441224.218750  441224.125000
8297  664.624023  439922.906250  441217.093750  441243.750000  441243.781250
8298  664.704102  439941.343750  441236.656250  441263.375000  441263.375000
8299  664.784241  439959.750000  441256.218750  441283.000000  441283.000000
8300  664.864319  439978.156250  441275.750000  441302.562500  441302.562500
8301  664.944397  439996.593750  441295.281250  441322.156250  441322.187500
8302  665.024536  440014.968750  441314.781250  441341.781250  441341.781250
8303  665.104614  440033.343750  441334.250000  441361.343750  441361.406250
8304  665.184753  440051.750000  441353.843750  441380.937500  441381.031250
8305  665.264832  440070.218750  441373.343750  441400.531250  441400.562500
8306  665.344971  440088.593750  441392.875000  441420.062500  441420.125000
8307  665.425049  440106.968750  441412.406250  441439.687500  441439.750000
8308  665.505127  440125.375000  441431.937500  441459.250000  441459.375000
8309  665.585266  440143.781250  441451.531250  441478.843750  441478.968750
8310  665.665344  440162.156250  441471.031250  441498.468750  441498.593750
8311  665.745483  440180.531250  441490.562500  441518.093750  441518.187500
8312  665.825562  440198.906250  441510.156250  441537.656250  441537.781250
8313  665.905701  440217.343750  441529.656250  441557.281250  441557.375000
8314  665.985779  440235.718750  441549.156250  441576.875000  441576.937500
8315  666.065857  440254.125000  441568.687500  441596.437500  441596.468750
8316  666.145996  440272.500000  441588.187500  441616.062500  441616.156250
8317  666.226074  440290.906250  441607.687500  441635.656250  441635.718750
8318  666.306213  440309.281250  441627.187500  441655.218750  441655.312500
8319  666.386292  440327.687500  441646.718750  441674.812500  441674.906250
8320  666.466431  440346.062500  441666.281250  441694.375000  441694.500000
8321  666.546509  440364.437500  441685.812500  441713.968750  441714.125000
8322  666.626587  440382.812500  441705.312500  441733.593750  441733.687500
8323  666.706726  440401.218750  441724.812500  441753.156250  441753.312500
8324  666.786804  440419.593750  441744.343750  441772.781250  441772.906250
8325  666.866943  440437.968750  441763.843750  441792.406250  441792.468750
8326  666.947021  440456.343750  441783.406250  441812.031250  441812.062500
8327  667.027161  440474.750000  441802.906250  441831.593750  441831.687500
8328  667.107239  440493.125000  441822.468750  441851.187500  441851.250000
8329  667.187317  440511.468750  441841.937500  441870.812500  441870.875000
8330  667.267456  440529.843750  441861.500000  441890.437500  441890.500000
8331  667.347534  440548.250000  441881.000000  441910.000000  441910.125000
8332  667.427673  440566.625000  441900.562500  441929.625000  441929.718750
8333  667.507751  440584.968750  441920.093750  441949.156250  441949.281250
8334  667.587891  440603.375000  441939.593750  441968.750000  441968.906250
8335  667.667969  440621.750000  441959.125000  441988.281250  441988.531250
8336  667.748047  440640.125000  441978.687500  442007.906250  442008.093750
8337  667.828186  440658.500000  441998.187500  442027.500000  442027.687500
8338  667.908264  440676.875000  442017.718750  442047.062500  442047.343750
8339  667.988403  440695.281250  442037.218750  442066.656250  442066.937500
8340  668.068481  440713.656250  442056.718750  442086.218750  442086.500000
8341  668.148560  440732.031250  442076.250000  442105.812500  442106.125000
8342  668.228699  440750.406250  442095.781250  442125.375000  442125.718750
8343  668.308777  440768.781250  442115.375000  442145.000000  442145.312500
8344  668.388916  440787.156250  442134.875000  442164.593750  442164.906250
8345  668.468994  440805.531250  442154.406250  442184.156250  442184.437500
8346  668.549133  440823.906250  442173.968750  442203.718750  442204.062500
8347  668.629211  440842.312500  442193.500000  442223.281250  442223.656250
8348  668.709290  440860.687500  442213.000000  442242.875000  442243.281250
8349  668.789429  440879.031250  442232.531250  442262.500000  442262.843750
8350  668.869507  440897.437500  442252.093750  442282.062500  442282.437500
8351  668.949646  440915.812500  442271.625000  442301.687500  442302.093750
8352  669.029724  440934.187500  442291.156250  442321.281250  442321.718750
8353  669.109863  440952.531250  442310.687500  442340.843750  442341.281250
8354  669.189941  440970.906250  442330.250000  442360.437500  442360.875000
8355  669.270020  440989.281250  442349.750000  442380.062500  442380.437500
8356  669.350159  441007.625000  442369.250000  442399.625000  442400.031250
8357  669.430237  441026.062500  442388.750000  442419.218750  442419.656250
8358  669.510376  441044.375000  442408.312500  442438.781250  442439.218750
8359  669.590454  441062.718750  442427.812500  442458.375000  442458.843750
8360  669.670593  441081.156250  442447.375000  442478.000000  442478.437500
8361  669.750671  441099.500000  442466.906250  442497.562500  442498.062500
8362  669.830750  441117.875000  442486.406250  442517.156250  442517.625000
8363  669.910889  441136.250000  442505.937500  442536.687500  442537.250000
8364  669.990967  441154.593750  442525.468750  442556.312500  442556.843750
8365  670.071106  441172.968750  442544.968750  442575.906250  442576.468750
8366  670.151184  441191.312500  442564.468750  442595.500000  442596.031250
8367  670.231323  441209.656250  442584.031250  442615.125000  442615.687500
8368  670.311401  441227.968750  442603.593750  442634.718750  442635.281250
8369  670.391479  441246.343750  442623.093750  442654.281250  442654.906250
8370  670.471619  441264.687500  442642.656250  442673.906250  442674.468750
8371  670.551697  441283.031250  442662.187500  442693.468750  442694.062500
8372  670.631836  441301.406250  442681.718750  442713.031250  442713.687500
8373  670.711914  441319.750000  442701.218750  442732.656250  442733.250000
8374  670.792053  441338.125000  442720.718750  442752.250000  442752.843750
8375  670.872131  441356.500000  442740.250000  442771.781250  442772.406250
8376  670.952209  441374.843750  442759.812500  442791.406250  442792.000000
8377  671.032349  441393.187500  442779.312500  442810.968750  442811.562500
8378  671.112427  441411.562500  442798.812500  442830.562500  442831.156250
8379  671.192566  441429.906250  442818.312500  442850.125000  442850.781250
8380  671.272644  441448.281250  442837.812500  442869.718750  442870.406250
8381  671.352783  441466.625000  442857.312500  442889.343750  442890.031250
8382  671.432861  441484.968750  442876.843750  442908.906250  442909.593750
8383  671.512939  441503.312500  442896.343750  442928.468750  442929.125000
8384  671.593079  441521.687500  442915.812500  442948.031250  442948.750000
8385  671.673157  441540.031250  442935.312500  442967.625000  442968.343750
8386  671.753296  441558.406250  442954.843750  442987.187500  442987.968750
8387  671.833374  441576.750000  442974.343750  443006.750000  443007.531250
8388  671.913513  441595.125000  442993.875000  443026.343750  443027.125000
8389  671.993591  441613.468750  443013.375000  443045.937500  443046.687500
8390  672.073669  441631.812500  443032.968750  443065.531250  443066.281250
8391  672.153809  441650.125000  443052.500000  443085.125000  443085.875000
8392  672.233887  441668.468750  443072.031250  443104.718750  443105.468750
8393  672.314026  441686.781250  443091.531250  443124.312500  443125.156250
8394  672.394104  441705.156250  443111.031250  443143.875000  443144.718750
8395  672.474243  441723.500000  443130.531250  443163.468750  443164.312500
