          x      Sw_1         p_1      Sw_2         p_2      Sw_3         p_3      Sw_4         p_4           C_1           C_2           C_3           C_4
351  1755.0  0.251000   35.554516  0.251000   35.586212  0.472230   52.328068  0.473150   64.291550  0.000000e+00  0.000000e+00  1.952102e-29  1.264538e-09
352  1760.0  0.251000   34.828915  0.251000   34.859959  0.472223   51.011749  0.473144   62.973843  0.000000e+00  0.000000e+00  9.209107e-30  8.313170e-10
353  1765.0  0.251000   34.103313  0.251000   34.133709  0.472217   49.695412  0.473139   61.656116  0.000000e+00  0.000000e+00  4.325949e-30  5.449015e-10
354  1770.0  0.251000   33.377712  0.251000   33.407459  0.472210   48.379059  0.473134   60.338371  0.000000e+00  0.000000e+00  2.023269e-30  3.561135e-10
355  1775.0  0.251000   32.652107  0.251000   32.681210  0.472204   47.062679  0.473128   59.020599  0.000000e+00  0.000000e+00  9.420795e-31  2.320496e-10
356  1780.0  0.251000   31.926504  0.251000   31.954962  0.472197   45.746277  0.473123   57.702805  0.000000e+00  0.000000e+00  4.366468e-31  1.507641e-10
357  1785.0  0.251000   31.200903  0.251000   31.228712  0.472190   44.429859  0.473118   56.384995  0.000000e+00  0.000000e+00  2.014285e-31  9.766589e-11
358  1790.0  0.251000   30.475300  0.251000   30.502464  0.472183   43.113419  0.473113   55.067177  0.000000e+00  0.000000e+00  9.246768e-32  6.308387e-11
359  1795.0  0.251000   29.749697  0.251000   29.776215  0.472176   41.796951  0.473107   53.749344  0.000000e+00  0.000000e+00  4.223333e-32  4.062814e-11
360  1800.0  0.251000   29.024096  0.251000   29.049967  0.472169   40.480473  0.473102   52.431492  0.000000e+00  0.000000e+00  1.918767e-32  2.608982e-11
361  1805.0  0.251000   28.298492  0.251000   28.323717  0.472163   39.163971  0.473096   51.113625  0.000000e+00  0.000000e+00  8.669154e-33  1.670528e-11
362  1810.0  0.251000   27.572889  0.251000   27.597469  0.472155   37.847450  0.473091   49.795738  0.000000e+00  0.000000e+00  3.893867e-33  1.066541e-11
363  1815.0  0.251000   26.847286  0.251000   26.871220  0.472149   36.530907  0.473086   48.477833  0.000000e+00  0.000000e+00  1.738042e-33  6.789614e-12
364  1820.0  0.251000   26.121683  0.251000   26.144972  0.472142   35.214344  0.473081   47.159916  0.000000e+00  0.000000e+00  7.705130e-34  4.309818e-12
365  1825.0  0.251000   25.396082  0.251000   25.418722  0.472135   33.897755  0.473076   45.841984  0.000000e+00  0.000000e+00  3.389954e-34  2.727860e-12
366  1830.0  0.251000   24.670479  0.251000   24.692474  0.472127   32.581150  0.473070   44.524033  0.000000e+00  0.000000e+00  1.478158e-34  1.721618e-12
367  1835.0  0.251000   23.944876  0.251000   23.966225  0.472119   31.264517  0.473065   43.206062  0.000000e+00  0.000000e+00  6.371589e-35  1.083443e-12
368  1840.0  0.251000   23.219273  0.251000   23.239977  0.472110   29.947853  0.473060   41.888077  0.000000e+00  0.000000e+00  2.699911e-35  6.798800e-13
369  1845.0  0.251000   22.493670  0.251000   22.513727  0.472096   28.631153  0.473055   40.570076  0.000000e+00  0.000000e+00  1.109746e-35  4.254201e-13
370  1850.0  0.251000   21.768066  0.251000   21.787479  0.472074   27.314398  0.473050   39.252056  0.000000e+00  0.000000e+00  4.266425e-36  2.654396e-13
371  1855.0  0.251000   21.042463  0.251000   21.061230  0.472028   25.997536  0.473045   37.934017  0.000000e+00  0.000000e+00  1.351060e-36  1.651496e-13
372  1860.0  0.251000   20.316862  0.251000   20.334982  0.471927   24.680445  0.473040   36.615971  0.000000e+00  0.000000e+00  1.094525e-37  1.024605e-13
373  1865.0  0.251000   19.591261  0.251000   19.608732  0.471687   23.362820  0.473035   35.297905  0.000000e+00  0.000000e+00  0.000000e+00  6.338770e-14
374  1870.0  0.251000   18.865660  0.251000   18.882484  0.471099   22.043900  0.473030   33.979828  0.000000e+00  0.000000e+00  0.000000e+00  3.910436e-14
375  1875.0  0.251000   18.140059  0.251000   18.156235  0.469634   20.721821  0.473025   32.661732  0.000000e+00  0.000000e+00  0.000000e+00  2.405581e-14
376  1880.0  0.251000   17.414457  0.251000   17.429987  0.465886   19.392040  0.473020   31.343622  0.000000e+00  0.000000e+00  0.000000e+00  1.475678e-14
377  1885.0  0.251000   16.688854  0.251000   16.703737  0.455770   18.044252  0.473015   30.025499  0.000000e+00  0.000000e+00  0.000000e+00  9.026981e-15
378  1890.0  0.251000   15.963252  0.251000   15.977488  0.425245   16.669538  0.473010   28.707361  0.000000e+00  0.000000e+00  0.000000e+00  5.506497e-15
379  1895.0  0.251000   15.237650  0.251000   15.251238  0.336312   15.426191  0.473005   27.389202  0.000000e+00  0.000000e+00  0.000000e+00  3.349594e-15
380  1900.0  0.251000   14.512048  0.251000   14.524988  0.257270   14.504566  0.473000   26.071022  0.000000e+00  0.000000e+00  0.000000e+00  2.031868e-15
381  1905.0  0.251000   13.786445  0.251000   13.798738  0.251014   13.769371  0.472995   24.752829  0.000000e+00  0.000000e+00  0.000000e+00  1.229102e-15
382  1910.0  0.251000   13.060842  0.251000   13.072489  0.251000   13.044649  0.472990   23.434618  0.000000e+00  0.000000e+00  0.000000e+00  7.414322e-16
383  1915.0  0.251000   12.335238  0.251000   12.346239  0.251000   12.319946  0.472985   22.116390  0.000000e+00  0.000000e+00  0.000000e+00  4.460142e-16
384  1920.0  0.251000   11.609635  0.251000   11.619989  0.251000   11.595244  0.472980   20.798149  0.000000e+00  0.000000e+00  0.000000e+00  2.675603e-16
385  1925.0  0.251000   10.884033  0.251000   10.893740  0.251000   10.870542  0.472976   19.479895  0.000000e+00  0.000000e+00  0.000000e+00  1.600636e-16
386  1930.0  0.251000   10.158432  0.251000   10.167490  0.251000   10.145839  0.472971   18.161621  0.000000e+00  0.000000e+00  0.000000e+00  9.549123e-17
387  1935.0  0.251000    9.432830  0.251000    9.441239  0.251000    9.421136  0.472966   16.843336  0.000000e+00  0.000000e+00  0.000000e+00  5.681160e-17
388  1940.0  0.251000    8.707228  0.251000    8.714990  0.251000    8.696433  0.472961   15.525034  0.000000e+00  0.000000e+00  0.000000e+00  3.370664e-17
389  1945.0  0.251000    7.981626  0.251000    7.988741  0.251000    7.971730  0.472956   14.206717  0.000000e+00  0.000000e+00  0.000000e+00  1.994346e-17
390  1950.0  0.251000    7.256023  0.251000    7.262492  0.251000    7.247028  0.472952   12.888385  0.000000e+00  0.000000e+00  0.000000e+00  1.176778e-17
391  1955.0  0.251000    6.530421  0.251000    6.536242  0.251000    6.522325  0.472947   11.570038  0.000000e+00  0.000000e+00  0.000000e+00  6.924684e-18
392  1960.0  0.251000    5.804819  0.251000    5.809993  0.251000    5.797623  0.472942   10.251677  0.000000e+00  0.000000e+00  0.000000e+00  4.063674e-18
393  1965.0  0.251000    5.079217  0.251000    5.083744  0.251000    5.072920  0.472937    8.933301  0.000000e+00  0.000000e+00  0.000000e+00  2.378226e-18
394  1970.0  0.251000    4.353615  0.251000    4.357494  0.251000    4.348217  0.472933    7.614911  0.000000e+00  0.000000e+00  0.000000e+00  1.388050e-18
395  1975.0  0.251000    3.628012  0.251000    3.631245  0.251000    3.623514  0.472928    6.296506  0.000000e+00  0.000000e+00  0.000000e+00  8.079350e-19
396  1980.0  0.251000    2.902410  0.251000    2.904996  0.251000    2.898811  0.472923    4.978088  0.000000e+00  0.000000e+00  0.000000e+00  4.689964e-19
397  1985.0  0.251000    2.176807  0.251000    2.178747  0.251000    2.174109  0.472919    3.659655  0.000000e+00  0.000000e+00  0.000000e+00  2.715103e-19
398  1990.0  0.251000    1.451205  0.251000    1.452498  0.251000    1.449406  0.472914    2.341208  0.000000e+00  0.000000e+00  0.000000e+00  1.567578e-19
399  1995.0  0.251000    0.725603  0.251000    0.726249  0.251000    0.724703  0.472909    1.022746  0.000000e+00  0.000000e+00  0.000000e+00  9.026081e-20
400  2000.0  0.251000    0.000000  0.251000    0.000000  0.251000    0.000000  0.251000    0.000000  0.000000e+00  0.000000e+00  0.000000e+00  6.481089e-20
